product_title,type,series,artwork_url,creation_method,template_or_productuid,expected_variants,variant_note,status,url_check
Red and Green Moss,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Red%20and%20Green%20Moss.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Vase on Stool,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Vase%20on%20Stool.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Taped Objects,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/various/Taped%20Objects.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Purple Sun,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Purple%20Sun.jpg,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Candy I,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Candy%20I.jpg,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Orange Sun,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Orange%20Sun.jpg,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Rainbow II,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Rainbow%20II.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Round Earth,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Round%20Earth.jpg,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Floral Thing,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Floral%20Thing.jpg,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Sitspot Large,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Sitspot%20Large.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Elsk,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Elsk.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Geometric Garden,Mug,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/various/Geometric%20Garden.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Sommerby,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/various/Sommerby.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Neko Paw — Yellow,Tote Bag,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Paw%20%E2%80%94%20Yellow.png,template,a28d9355,1,Natural cotton,EXISTING,200
Neko Paw — Yellow Neon,Tote Bag,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Paw%20%E2%80%94%20Yellow%20Neon.png,template,a28d9355,1,Natural cotton,EXISTING,200
Neko Paw — Yellow & Blue,Tote Bag,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Paw%20%E2%80%94%20Yellow%20%26%20Blue.png,template,a28d9355,1,Natural cotton,EXISTING,200
Neko Paw — Pink,Tote Bag,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Paw%20%E2%80%94%20Pink.png,template,a28d9355,1,Natural cotton,EXISTING,200
Neko Paw — Lilac,Tote Bag,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Paw%20%E2%80%94%20Lilac.png,template,a28d9355,1,Natural cotton,EXISTING,200
Neko Paw — Yellow II,Tote Bag,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Paw%20%E2%80%94%20Yellow%20II.png,template,a28d9355,1,Natural cotton,EXISTING,200
Neko Paw — Blue,Tote Bag,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/neko_paw_blue.png,template,a28d9355,1,Natural cotton,EXISTING,200
Neko Paw — Red,Tote Bag,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/neko_paw_red.png,template,a28d9355,1,Natural cotton,EXISTING,200
Neko Paw — Black & White,Tote Bag,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/neko_paw_bw.png,template,a28d9355,1,Natural cotton,EXISTING,200
Neko — Pink,Tote Bag,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/neko_pink.png,template,a28d9355,1,Natural cotton,EXISTING,200
Neko Human I,Tote Bag,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Human%20I.png,template,a28d9355,1,Natural cotton,EXISTING,200
Neko Human II,Tote Bag,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Human%20II.png,template,a28d9355,1,Natural cotton,EXISTING,200
SHERO — Purple,Tote Bag,SHERO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/shero/SHERO%20%E2%80%94%20Purple.png,template,a28d9355,1,Natural cotton,EXISTING,200
SHERO — Indigo,Tote Bag,SHERO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/shero/SHERO%20%E2%80%94%20Indigo.png,template,a28d9355,1,Natural cotton,EXISTING,200
SHERO — III,Tote Bag,SHERO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/shero/SHERO%20%E2%80%94%20III.png,template,a28d9355,1,Natural cotton,EXISTING,200
Mask — I,Tote Bag,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20I%20cropped.png,template,a28d9355,1,Natural cotton,EXISTING,200
Mask — II,Tote Bag,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20II.png,template,a28d9355,1,Natural cotton,EXISTING,200
Mask — III,Tote Bag,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20III.png,template,a28d9355,1,Natural cotton,EXISTING,200
Mask — Blasé,Tote Bag,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20Blas%C3%A9.png,template,a28d9355,1,Natural cotton,EXISTING,200
Mask — Calling,Tote Bag,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20Calling.png,template,a28d9355,1,Natural cotton,EXISTING,200
Mask — Dream,Tote Bag,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20Dream.png,template,a28d9355,1,Natural cotton,EXISTING,200
Mask — Conformist,Tote Bag,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20Conformist.png,template,a28d9355,1,Natural cotton,EXISTING,200
Mask Study,Tote Bag,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20Study.png,template,a28d9355,1,Natural cotton,EXISTING,200
Moon Face,Tote Bag,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Moon%20Face.png,template,a28d9355,1,Natural cotton,EXISTING,200
Solar Face,Tote Bag,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Solar%20Face.png,template,a28d9355,1,Natural cotton,EXISTING,200
Sri Lanka Masks,Tote Bag,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Sri%20Lanka%20Masks.jpg,template,a28d9355,1,Natural cotton,EXISTING,200
Sea Monsters — Steel,Tote Bag,Sea Monsters,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Sea%20Monsters%20%E2%80%94%20Steel.png,template,a28d9355,1,Natural cotton,EXISTING,200
Sea Monsters — Blue,Tote Bag,Sea Monsters,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Sea%20Monsters%20%E2%80%94%20Blue.png,template,a28d9355,1,Natural cotton,EXISTING,200
Sea Monsters — Gold,Tote Bag,Sea Monsters,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Sea%20Monsters%20%E2%80%94%20Gold.png,template,a28d9355,1,Natural cotton,EXISTING,200
Sea Monsters — Cream,Tote Bag,Sea Monsters,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Sea%20Monsters%20%E2%80%94%20Cream.png,template,a28d9355,1,Natural cotton,EXISTING,200
Monsters — Pattern,Tote Bag,Patterns,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Monsters%20%E2%80%94%20Pattern.png,template,a28d9355,1,Natural cotton,EXISTING,200
Kaninskoven,Tote Bag,Patterns,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Kaninskoven.png,template,a28d9355,1,Natural cotton,EXISTING,200
Botanical — Noir,Tote Bag,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Botanical%20%E2%80%94%20Noir.png,template,a28d9355,1,Natural cotton,EXISTING,200
Botanical — Blanc,Tote Bag,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Botanical%20%E2%80%94%20Blanc.png,template,a28d9355,1,Natural cotton,EXISTING,200
Garden — Cream,Tote Bag,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Cream.png,template,a28d9355,1,Natural cotton,EXISTING,200
Garden — Sky,Tote Bag,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Sky.png,template,a28d9355,1,Natural cotton,EXISTING,200
Garden — Lavender,Tote Bag,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Lavender.png,template,a28d9355,1,Natural cotton,EXISTING,200
Garden — Sage,Tote Bag,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Sage.png,template,a28d9355,1,Natural cotton,EXISTING,200
Floating Poppies,Tote Bag,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Floating%20Poppies.png,template,a28d9355,1,Natural cotton,EXISTING,200
Night Poppies,Tote Bag,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Night%20Poppies.png,template,a28d9355,1,Natural cotton,EXISTING,200
Poppy Field,Tote Bag,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Poppy%20Field.png,template,a28d9355,1,Natural cotton,EXISTING,200
Forget-Me-Not,Tote Bag,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Forget-Me-Not.png,template,a28d9355,1,Natural cotton,EXISTING,200
Colour Exploration I,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Colour_Exploration%201.png,template,a28d9355,1,Natural cotton,EXISTING,200
Colour Exploration II,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Colour_Exploration%202.png,template,a28d9355,1,Natural cotton,EXISTING,200
Colour Exploration III,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Colour_Exploration%203.png,template,a28d9355,1,Natural cotton,EXISTING,200
Style Exploration,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Style_Exploration.png,template,a28d9355,1,Natural cotton,EXISTING,200
Sleeping Cat,Tote Bag,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/animals/Sleeping%20Cat.png,template,a28d9355,1,Natural cotton,EXISTING,200
Two Cats,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/animals/Two%20Cats.png,template,a28d9355,1,Natural cotton,EXISTING,200
Zebra,Tote Bag,Animals,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/animals/Zebra.jpg,template,a28d9355,1,Natural cotton,EXISTING,200
Elephant — Green,Tote Bag,Elephant,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Green.png,template,a28d9355,1,Natural cotton,EXISTING,200
Elephant — Yellow,Tote Bag,Elephant,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Yellow.png,template,a28d9355,1,Natural cotton,EXISTING,200
Elephant — Lilac,Tote Bag,Elephant,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Lilac.png,template,a28d9355,1,Natural cotton,EXISTING,200
Elephant — Red,Tote Bag,Elephant,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Red.png,template,a28d9355,1,Natural cotton,EXISTING,200
Tourism — I,Tote Bag,Tourism,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20I.jpg,template,a28d9355,1,Natural cotton,EXISTING,200
Tourism — II,Tote Bag,Tourism,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20II.jpg,template,a28d9355,1,Natural cotton,EXISTING,200
Tourism — III,Tote Bag,Tourism,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20III.jpg,template,a28d9355,1,Natural cotton,EXISTING,200
Tourism — IV,Tote Bag,Tourism,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20IV.jpg,template,a28d9355,1,Natural cotton,EXISTING,200
Blue Flower on Green Wood,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Blue%20Flower%20on%20Green%20Wood.png,template,a28d9355,1,Natural cotton,EXISTING,200
Dead Flowers,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Dead%20Flowers.png,template,a28d9355,1,Natural cotton,EXISTING,200
Flowers on Linen,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Flowers%20on%20Linen.png,template,a28d9355,1,Natural cotton,EXISTING,200
No Ordinary Stone,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/No%20Ordinary%20Stone.png,template,a28d9355,1,Natural cotton,EXISTING,200
On the Light Table,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/On%20the%20Light%20Table.png,template,a28d9355,1,Natural cotton,EXISTING,200
Purple Flower,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Purple%20Flower.png,template,a28d9355,1,Natural cotton,EXISTING,200
Red and Green Moss,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Red%20and%20Green%20Moss.png,template,a28d9355,1,Natural cotton,EXISTING,200
Vase on Stool,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Vase%20on%20Stool.png,template,a28d9355,1,Natural cotton,EXISTING,200
Taped Objects,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/various/Taped%20Objects.png,template,a28d9355,1,Natural cotton,EXISTING,200
Purple Sun,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Purple%20Sun.jpg,template,a28d9355,1,Natural cotton,EXISTING,200
Candy I,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Candy%20I.jpg,template,a28d9355,1,Natural cotton,EXISTING,200
Orange Sun,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Orange%20Sun.jpg,template,a28d9355,1,Natural cotton,EXISTING,200
Rainbow II,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Rainbow%20II.png,template,a28d9355,1,Natural cotton,EXISTING,200
Round Earth,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Round%20Earth.jpg,template,a28d9355,1,Natural cotton,EXISTING,200
Floral Thing,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Floral%20Thing.jpg,template,a28d9355,1,Natural cotton,EXISTING,200
Sitspot Large,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Sitspot%20Large.png,template,a28d9355,1,Natural cotton,EXISTING,200
Elsk,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Elsk.png,template,a28d9355,1,Natural cotton,EXISTING,200
Geometric Garden,Tote Bag,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/various/Geometric%20Garden.png,template,a28d9355,1,Natural cotton,EXISTING,200
Sommerby,Tote Bag,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/various/Sommerby.png,template,a28d9355,1,Natural cotton,EXISTING,200
Neko Paw — Yellow,Tank Top,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Paw%20%E2%80%94%20Yellow.png,template,2edd0df8,6,XS / S / M / L / XL / 2XL,EXISTING,200
Neko Paw — Yellow Neon,Tank Top,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Paw%20%E2%80%94%20Yellow%20Neon.png,template,2edd0df8,6,XS / S / M / L / XL / 2XL,EXISTING,200
Neko Paw — Yellow & Blue,Tank Top,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Paw%20%E2%80%94%20Yellow%20%26%20Blue.png,template,2edd0df8,6,XS / S / M / L / XL / 2XL,EXISTING,200
Neko Paw — Pink,Tank Top,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Paw%20%E2%80%94%20Pink.png,template,2edd0df8,6,XS / S / M / L / XL / 2XL,EXISTING,200
Neko Paw — Lilac,Tank Top,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Paw%20%E2%80%94%20Lilac.png,template,2edd0df8,6,XS / S / M / L / XL / 2XL,EXISTING,200
Neko Paw — Yellow II,Tank Top,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Paw%20%E2%80%94%20Yellow%20II.png,template,2edd0df8,6,XS / S / M / L / XL / 2XL,EXISTING,200
Neko Paw — Blue,Tank Top,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/neko_paw_blue.png,template,2edd0df8,6,XS / S / M / L / XL / 2XL,EXISTING,200
Neko Paw — Red,Tank Top,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/neko_paw_red.png,template,2edd0df8,6,XS / S / M / L / XL / 2XL,EXISTING,200
Neko Paw — Black & White,Tank Top,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/neko_paw_bw.png,template,2edd0df8,6,XS / S / M / L / XL / 2XL,EXISTING,200
Neko — Pink,Tank Top,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/neko_pink.png,template,2edd0df8,6,XS / S / M / L / XL / 2XL,EXISTING,200
Neko Human I,Tank Top,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Human%20I.png,template,2edd0df8,6,XS / S / M / L / XL / 2XL,EXISTING,200
Neko Human II,Tank Top,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Human%20II.png,template,2edd0df8,6,XS / S / M / L / XL / 2XL,EXISTING,200
